gene_id	PreFe_reads	T2_reads	T12_reads	T42_reads	gene_length	gene_product_name	COG	Pfam	Tigrfam	Enzyme	KO	IMG_Term	count_transmembrane_helices	count_hememotif_CXXCH	count_hememotif_CXXXCH	scaffold_id	start_coord	end_coord	strand 
2264878109	37	40	7	15	1497	Chemotaxis protein histidine kinase and related kinases		pfam01627 - Hpt<br/><br/>						0	0	2264867632	833	2329	+
2264878110	89	106	15	51	402	FOG: WD40 repeat		pfam00400 - WD40<br/><br/>					1	0	0	2264867633	2	403	-
2264878111	190	190	42	73	1380	TIR domain-containing protein		pfam13676 - TIR_2<br/><br/>						0	0	2264867633	400	1779	-
2264878112	8	7	2	2	189	hypothetical protein								0	0	2264867633	1876	2064	-
2264878113	4	4	0	3	1416	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase	COG0836 - Mannose-1-phosphate guanylyltransferase<br/><br/>	pfam01050 - MannoseP_isomer<br/><br/>pfam00483 - NTP_transferase<br/><br/>	TIGR01479 - mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase<br/><br/>	EC:2.7.7.13 - Mannose-1-phosphate guanylyltransferase.<br/><br/>EC:5.3.1.8 - Mannose-6-phosphate isomerase.<br/><br/>	"KO:K16011 - algA, xanB, rfbA; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]<br/><br/>"			0	0	2264867634	35	1450	+
2264878114	0	0	0	2	624	Uncharacterized protein involved in response to NO		pfam05940 - NnrS<br/><br/>			KO:K07234 - K07234; uncharacterized protein involved in response to NO<br/><br/>		6	0	0	2264867634	1519	2142	+
2264878115	159	106	17	29	612	"NADH dehydrogenase, FAD-containing subunit"				EC:1.8.5.- - Oxidoreductases. Acting on a sulfur group of donors. With a quinone or similar compound as acceptor.<br/><br/>	KO:K17218 - sqr; sulfide:quinone oxidoreductase [EC:1.8.5.-]<br/><br/>			0	0	2264867635	3	614	+
2264878116	111	91	22	39	489	hypothetical protein							3	0	0	2264867635	667	1155	+
2264878117	132	87	12	44	399	Uncharacterized OsmC-related protein	COG1765 - Uncharacterized OsmC-related protein<br/><br/>	pfam02566 - OsmC<br/><br/>						0	0	2264867635	1158	1556	+
2264878118	79	54	14	16	258	hypothetical protein							1	0	0	2264867635	1708	1965	+
2264878119	0	2	1	0	546	"GDP-mannose 4,6-dehydratase"		pfam16363 - GDP_Man_Dehyd<br/><br/>	"TIGR01472 - GDP-mannose 4,6-dehydratase<br/><br/>"	"EC:4.2.1.47 - GDP-mannose 4,6-dehydratase.<br/><br/>"	"KO:K01711 - gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]<br/><br/>"			0	0	2264867636	3	548	+
2264878120	1	3	0	0	294	four helix bundle protein		pfam05635 - 23S_rRNA_IVP<br/><br/>	TIGR02436 - four helix bundle protein<br/><br/>					0	0	2264867636	714	1007	+
2264878121	2	2	3	3	1056	GDP-L-fucose synthase	COG0451 - Nucleoside-diphosphate-sugar epimerase<br/><br/>	pfam01370 - Epimerase<br/><br/>		EC:1.1.1.271 - GDP-L-fucose synthase.<br/><br/>	"KO:K02377 - TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]<br/><br/>"			0	0	2264867636	1007	2062	+
2264878122	262	216	46	81	1899	DNA polymerase I	COG0749 - DNA polymerase I - 3'-5' exonuclease and polymerase domains<br/><br/>	pfam00476 - DNA_pol_A<br/><br/>pfam01612 - DNA_pol_A_exo1<br/><br/>	TIGR00593 - DNA polymerase I<br/><br/>	EC:2.7.7.7 - DNA-directed DNA polymerase.<br/><br/>	"KO:K02335 - DPO1, polA; DNA polymerase I [EC:2.7.7.7]<br/><br/>"	46 - DNA polymerase I (EC 2.7.7.7)<br/><br/>		0	0	2264867637	133	2031	-
2264878123	169	189	47	74	1239	Transposase domain (DUF772)		pfam05598 - DUF772<br/><br/>						0	0	2264867638	2	1240	-
2264878124	1	0	0	0	384	hypothetical protein								0	0	2264867638	1608	1991	+
2264878125	46	22	8	10	36	hypothetical protein								0	0	2264867639	289	324	+
2264878126	66	38	14	17	86	(tRNA )								0	0	2264867639	182	267	+
2264878127	365	204	58	98	1224	hypothetical protein								0	0	2264867639	321	1544	+
2264878128	70	58	17	32	192	hypothetical protein							1	0	0	2264867639	1749	1940	+
2264878129	91	74	23	40	312	Mu DNA-binding domain-containing protein		pfam02316 - HTH_Tnp_Mu_1<br/><br/>						0	0	2264867640	2	313	-
2264878130	17	22	1	5	261	hypothetical protein								0	0	2264867640	466	726	+
2264878131	156	155	38	74	453	hypothetical protein								0	0	2264867640	768	1220	-
2264878132	23	32	5	8	675	Mu DNA-binding domain-containing protein		pfam02316 - HTH_Tnp_Mu_1<br/><br/>						0	0	2264867640	1296	1970	+
2264878133	185	120	40	43	918	Predicted PurR-regulated permease PerM	COG0628 - Predicted PurR-regulated permease PerM<br/><br/>	pfam01594 - UPF0118<br/><br/>					5	0	0	2264867641	1	918	+
2264878134	194	149	36	53	645	lipoyl(octanoyl) transferase	COG0321 - Lipoate-protein ligase B<br/><br/>		TIGR00214 - lipoate-protein ligase B<br/><br/>	EC:2.3.1.181 - Lipoyl(octanoyl) transferase.<br/><br/>	KO:K03801 - lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]<br/><br/>			0	0	2264867641	905	1549	+
2264878135	50	35	12	12	204	Protein of unknown function (DUF2384)		pfam09722 - DUF2384<br/><br/>						0	0	2264867641	1562	1765	+
2264878136	1	0	1	0	537	"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family"	"COG1028 - NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family<br/><br/>"	pfam00106 - adh_short<br/><br/>						0	0	2264867642	3	539	-
2264878137	0	1	0	0	666	Methylase involved in ubiquinone/menaquinone biosynthesis		pfam13489 - Methyltransf_23<br/><br/>						0	0	2264867642	536	1201	-
2264878138	2	2	0	0	432	hypothetical protein	COG3324 - Predicted enzyme related to lactoylglutathione lyase<br/><br/>	pfam00903 - Glyoxalase<br/><br/>						0	0	2264867642	1205	1636	-
2264878139	2	0	0	0	273	4-aminobutyrate aminotransferase and related aminotransferases		pfam00202 - Aminotran_3<br/><br/>		EC:2.6.1.13 - Ornithine aminotransferase.<br/><br/>	"KO:K00819 - rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]<br/><br/>"			0	0	2264867642	1633	1905	-
2264878140	1	2	1	1	1842	hypothetical protein								0	0	2264867643	57	1898	+
2264878141	18	10	2	4	114	hypothetical protein								0	0	2264867644	1	114	+
2264878142	182	102	26	49	891	"Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain"	"COG1262 - Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain<br/><br/>"	pfam03781 - FGE-sulfatase<br/><br/>					2	0	0	2264867644	136	1026	+
2264878143	425	317	83	121	645	GTP-binding protein TypA/BipA		pfam00009 - GTP_EFTU<br/><br/>	TIGR01394 - GTP-binding protein TypA/BipA<br/><br/>TIGR00231 - small GTP-binding protein domain<br/><br/>		"KO:K06207 - typA, bipA; GTP-binding protein<br/><br/>"			0	0	2264867644	1248	1892	+
2264878144	0	0	0	0	609	"8-oxo-dGTP pyrophosphatase MutT, NUDIX family"	"COG0494 - 8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family<br/><br/>"	pfam00293 - NUDIX<br/><br/>						0	0	2264867645	35	643	+
2264878145	0	0	0	0	1194	hypothetical protein								0	0	2264867645	666	1859	+
2264878146	85	68	16	42	546	hypothetical protein							1	0	0	2264867646	67	612	-
2264878147	202	140	36	60	903	glucose-6-phosphate 1-epimerase	COG0676 - D-hexose-6-phosphate mutarotase<br/><br/>	pfam01263 - Aldose_epim<br/><br/>		EC:5.1.3.15 - Glucose-6-phosphate 1-epimerase.<br/><br/>	KO:K01792 - E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]<br/><br/>			0	0	2264867646	696	1598	-
2264878148	7	9	3	4	147	hypothetical protein								0	0	2264867646	1706	1852	-
2264878149	0	0	0	0	1521	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB	COG1804 - Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases<br/><br/>	pfam02515 - CoA_transf_3<br/><br/>						0	0	2264867647	2	1522	+
2264878150	0	0	0	0	303	hypothetical protein								0	0	2264867647	1533	1835	-
2264878151	159	141	52	67	372	"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit"				EC:1.2.7.- - Oxidoreductases. Acting on the aldehyde or oxo group of donors. With an iron-sulfur protein as acceptor.<br/><br/>EC:1.2.7.1 - Pyruvate synthase.<br/><br/>	"KO:K03737 - por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]<br/><br/>"			0	0	2264867648	1	372	+
2264878152	1089	1115	363	567	1173	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases		pfam00027 - cNMP_binding<br/><br/>						0	0	2264867648	442	1614	-
2264878153	80	35	10	26	576	hypothetical protein							1	0	0	2264867649	3	578	+
2264878154	223	94	15	60	1077	hypothetical protein								0	0	2264867649	568	1644	+
2264878155	0	1	0	0	621	hypothetical protein								0	0	2264867650	1	621	+
2264878156	0	0	0	0	267	PAS domain S-box-containing protein		pfam00989 - PAS<br/><br/>	TIGR00229 - PAS domain S-box<br/><br/>					0	0	2264867650	775	1041	+
2264878157	0	0	0	0	654	GAF domain-containing protein	COG2203 - GAF domain<br/><br/>	pfam01590 - GAF<br/><br/>						0	0	2264867650	1072	1725	+
2264878158	0	0	0	0	63	hypothetical protein								0	0	2264867650	1709	1771	+
2264878159	187	153	28	70	1383	nitrate/nitrite transport system substrate-binding protein	"COG0715 - ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component<br/><br/>"	pfam13379 - NMT1_2<br/><br/>			"KO:K15576 - nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein<br/><br/>"			0	0	2264867651	160	1542	-
2264878160	1523	925	207	432	873	NAD+ kinase	COG0061 - NAD kinase<br/><br/>	pfam01513 - NAD_kinase<br/><br/>		EC:2.7.1.23 - NAD(+) kinase.<br/><br/>	"KO:K00858 - ppnK, NADK; NAD+ kinase [EC:2.7.1.23]<br/><br/>"			0	0	2264867652	174	1046	+
2264878161	694	525	84	190	726	ATPase involved in DNA repair		pfam13476 - AAA_23<br/><br/>			KO:K03631 - recN; DNA repair protein RecN (Recombination protein N)<br/><br/>			0	0	2264867652	1040	1765	+
2264878162	71	45	10	21	828	"methyltransferase, FkbM family"		pfam05050 - Methyltransf_21<br/><br/>	"TIGR01444 - methyltransferase, FkbM family<br/><br/>"					0	0	2264867653	39	866	-
2264878163	59	40	8	15	909	hypothetical protein							5	0	0	2264867653	850	1758	-
2264878164	68	55	14	13	720	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain		pfam01584 - CheW<br/><br/>pfam00072 - Response_reg<br/><br/>			KO:K06596 - chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)<br/><br/>			0	0	2264867654	3	722	+
2264878165	112	80	23	30	381	hypothetical protein								0	0	2264867654	842	1222	+
2264878166	161	97	26	49	465	hypothetical protein								1	0	2264867654	1219	1683	+
2264878167	193	133	34	47	438	"glucose-1-phosphate thymidylyltransferase, short form"		pfam00483 - NTP_transferase<br/><br/>	"TIGR01207 - glucose-1-phosphate thymidylyltransferase, short form<br/><br/>"	EC:2.7.7.24 - Glucose-1-phosphate thymidylyltransferase.<br/><br/>	"KO:K00973 - E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]<br/><br/>"			0	0	2264867655	3	440	-
2264878168	490	343	70	141	1110	"GDPmannose 4,6-dehydratase"	COG1089 - GDP-D-mannose dehydratase<br/><br/>	pfam16363 - GDP_Man_Dehyd<br/><br/>	"TIGR01472 - GDP-mannose 4,6-dehydratase<br/><br/>"	"EC:4.2.1.47 - GDP-mannose 4,6-dehydratase.<br/><br/>"	"KO:K01711 - gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]<br/><br/>"			0	0	2264867655	589	1698	-
2264878169	82	43	12	16	66	hypothetical protein								0	0	2264867655	1673	1738	-
2264878170	24	17	1	7	204	hypothetical protein								0	0	2264867656	2	205	+
2264878171	21	10	0	3	102	hypothetical protein								0	0	2264867656	155	256	-
2264878172	129	117	22	51	609	biopolymer transport protein ExbB	COG0811 - Biopolymer transport protein ExbB/TolQ<br/><br/>	pfam01618 - MotA_ExbB<br/><br/>			KO:K03561 - exbB; biopolymer transport protein ExbB<br/><br/>		3	0	0	2264867656	587	1195	+
2264878173	109	75	21	32	405	biopolymer transport protein ExbD	COG0848 - Biopolymer transport protein ExbD<br/><br/>	pfam02472 - ExbD<br/><br/>			KO:K03559 - exbD; biopolymer transport protein ExbD<br/><br/>KO:K03560 - tolR; biopolymer transport protein TolR<br/><br/>		1	0	0	2264867656	1192	1596	+
2264878174	6	8	1	4	900	Uncharacterized protein involved in outer membrane biogenesis		pfam05170 - AsmA<br/><br/>			KO:K07289 - asmA; AsmA protein<br/><br/>			0	0	2264867657	3	902	+
2264878175	1	4	1	2	621	"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family"	COG0009 - tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC<br/><br/>	pfam01300 - Sua5_yciO_yrdC<br/><br/>	"TIGR00057 - tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family<br/><br/>"					0	0	2264867657	906	1526	+
2264878176	1	1	0	0	123	hypothetical protein								0	0	2264867657	1569	1691	+
2264878177	0	0	0	1	393	nickel superoxide dismutase		pfam09055 - Sod_Ni<br/><br/>	"TIGR02753 - superoxide dismutase, Ni<br/><br/>"	EC:1.15.1.1 - Superoxide dismutase.<br/><br/>	KO:K00518 - sodN; nickel superoxide dismutase [EC:1.15.1.1]<br/><br/>			0	0	2264867658	1	393	-
2264878178	0	1	0	0	438	signal peptidase I		pfam00717 - Peptidase_S24<br/><br/>	"TIGR02227 - signal peptidase I, bacterial type<br/><br/>"	EC:3.4.21.89 - Signal peptidase I.<br/><br/>	KO:K03100 - lepB; signal peptidase I [EC:3.4.21.89]<br/><br/>			0	0	2264867658	606	1043	+
2264878179	0	0	0	0	309	"Protein of unknown function, DUF393"		pfam04134 - DUF393<br/><br/>					1	0	0	2264867658	1181	1489	+
2264878180	293	281	62	115	1458	"acetolactate synthase, large subunit"	COG0028 - Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme<br/><br/>	pfam02776 - TPP_enzyme_N<br/><br/>pfam00205 - TPP_enzyme_M<br/><br/>pfam02775 - TPP_enzyme_C<br/><br/>	"TIGR00118 - acetolactate synthase, large subunit, biosynthetic type<br/><br/>"	EC:2.2.1.6 - Acetolactate synthase.<br/><br/>	"KO:K01652 - E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]<br/><br/>"	"312 - acetolactate synthase, large subunit (EC 2.2.1.6)<br/><br/>"		0	0	2264867659	144	1601	+
2264878181	93	110	33	69	1566	YD repeat-containing protein		pfam05593 - RHS_repeat<br/><br/>	TIGR01643 - YD repeat (two copies)<br/><br/>					0	0	2264867660	2	1567	+
2264878182	3	5	1	6	399	NAD(P)H-nitrite reductase		pfam01077 - NIR_SIR<br/><br/>		EC:1.7.1.15 - Nitrite reductase (NADH).<br/><br/>	KO:K00362 - nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]<br/><br/>			0	0	2264867661	3	401	+
2264878183	4	3	1	5	324	nitrite reductase (NADH) small subunit	COG2146 - Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase<br/><br/>	pfam13806 - Rieske_2<br/><br/>	"TIGR02378 - nitrite reductase [NAD(P)H], small subunit<br/><br/>"	EC:1.7.1.15 - Nitrite reductase (NADH).<br/><br/>	KO:K00363 - nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]<br/><br/>			0	0	2264867661	403	726	+
2264878184	0	0	0	0	696	"Anaerobic dehydrogenases, typically selenocysteine-containing"		pfam00384 - Molybdopterin<br/><br/>pfam04879 - Molybdop_Fe4S4<br/><br/>		EC:1.7.99.4 - Nitrate reductase.<br/><br/>	KO:K00372 - nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.4]<br/><br/>			0	0	2264867661	860	1555	+
2264878185	1	0	0	0	1311	"Adenylate cyclase, class 3"	"COG2114 - Adenylate cyclase, class 3<br/><br/>"	pfam00211 - Guanylate_cyc<br/><br/>pfam05226 - CHASE2<br/><br/>		EC:4.6.1.1 - Adenylate cyclase.<br/><br/>	KO:K01768 - E4.6.1.1; adenylate cyclase [EC:4.6.1.1]<br/><br/>		3	0	0	2264867662	2	1312	+
2264878186	0	0	0	0	135	Zinc-binding dehydrogenase		pfam13602 - ADH_zinc_N_2<br/><br/>						0	0	2264867662	1419	1553	-
2264878187	400	284	54	113	1176	"OmpA-OmpF porin, OOP family"		pfam00691 - OmpA<br/><br/>pfam01389 - OmpA_membrane<br/><br/>			"KO:K03286 - TC.OOP; OmpA-OmpF porin, OOP family<br/><br/>"			0	0	2264867663	127	1302	-
2264878188	40	50	15	9	69	hypothetical protein								0	0	2264867663	1405	1473	-
2264878189	197	163	36	83	732	hypothetical protein								0	0	2264867664	2	733	+
2264878190	179	104	25	65	621	Ubiquitin family protein		pfam00240 - ubiquitin<br/><br/>						0	0	2264867664	823	1443	+
2264878191	1	4	4	5	768	ABC-2 family transporter protein		pfam12679 - ABC2_membrane_2<br/><br/>					6	0	0	2264867665	114	881	-
2264878192	2	2	0	2	645	ABC-2 type transport system ATP-binding protein		pfam00005 - ABC_tran<br/><br/>			KO:K01990 - ABC-2.A; ABC-2 type transport system ATP-binding protein<br/><br/>			0	0	2264867665	878	1522	-
2264878193	101	69	17	24	1050	nitrate/nitrite transport system permease protein	"COG0600 - ABC-type nitrate/sulfonate/bicarbonate transport system, permease component<br/><br/>"	pfam00528 - BPD_transp_1<br/><br/>			"KO:K15577 - nrtB, nasE, cynB; nitrate/nitrite transport system permease protein<br/><br/>"		7	0	0	2264867666	3	1052	+
2264878194	47	18	4	11	414	"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component"		pfam00005 - ABC_tran<br/><br/>		EC:3.6.3.- - Hydrolases. Acting on acid anhydrides. Acting on acid anhydrides; catalyzing transmembrane movement of substances.<br/><br/>	"KO:K15578 - nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]<br/><br/>"			0	0	2264867666	1068	1481	+
2264878195	42	1203	277	593	564	molecular chaperone GrpE	COG0576 - Molecular chaperone GrpE (heat shock protein)<br/><br/>	pfam01025 - GrpE<br/><br/>			KO:K03687 - GRPE; molecular chaperone GrpE<br/><br/>			0	0	2264867667	334	897	+
2264878196	134	1157	259	492	528	hypothetical protein								0	0	2264867667	941	1468	+
2264878197	0	0	0	0	582	Ammonia permease		pfam00909 - Ammonium_transp<br/><br/>			"KO:K03320 - amt, AMT, MEP; ammonium transporter, Amt family<br/><br/>"		5	0	0	2264867668	2	583	+
2264878198	0	0	0	0	354	nitrogen regulatory protein P-II family	COG0347 - Nitrogen regulatory protein PII<br/><br/>	pfam00543 - P-II<br/><br/>			KO:K04751 - glnB; nitrogen regulatory protein P-II 1<br/><br/>	2471 - nitrogen regulatory protein P-II family<br/><br/>		0	0	2264867668	631	984	+
2264878199	0	0	0	0	378	dolichol-phosphate mannosyltransferase				EC:2.4.1.83 - Dolichyl-phosphate beta-D-mannosyltransferase.<br/><br/>	KO:K00721 - DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]<br/><br/>			0	0	2264867668	1033	1410	-
2264878200	685	605	127	254	1254	2-isopropylmalate synthase	COG0119 - Isopropylmalate/homocitrate/citramalate synthases<br/><br/>	pfam00682 - HMGL-like<br/><br/>pfam08502 - LeuA_dimer<br/><br/>		EC:2.3.3.13 - 2-isopropylmalate synthase.<br/><br/>	KO:K01649 - leuA; 2-isopropylmalate synthase [EC:2.3.3.13]<br/><br/>	318 - 2-isopropylmalate synthase (EC 2.3.3.13)<br/><br/>		0	0	2264867669	152	1405	-
2264878201	0	0	0	0	543	Nitric oxide reductase activation protein		pfam00092 - VWA<br/><br/>			KO:K02448 - norD; nitric oxide reductase NorD protein<br/><br/>			0	0	2264867670	81	623	+
2264878202	0	0	0	0	726	"amidohydrolase, PncC family"	COG1546 - Nicotinamide mononucleotide (NMN) deamidase PncC<br/><br/>	pfam02464 - CinA<br/><br/>	"TIGR00199 - amidohydrolase, PncC family<br/><br/>"	EC:3.5.1.42 - Nicotinamide-nucleotide amidase.<br/><br/>	KO:K03742 - pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]<br/><br/>			0	0	2264867670	636	1361	-
2264878203	0	0	0	0	1353	hypothetical protein								0	0	2264867671	1	1353	-
2264878204	31	20	5	8	519	"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain"					KO:K02030 - ABC.PA.S; polar amino acid transport system substrate-binding protein<br/><br/>			0	0	2264867672	3	521	-
2264878205	26	13	8	13	759	Nucleoside-specific outer membrane channel protein Tsx	COG3248 - Nucleoside-specific outer membrane channel protein Tsx<br/><br/>	pfam03502 - Channel_Tsx<br/><br/>						0	0	2264867672	547	1305	-
2264878206	235	171	38	83	579	hypothetical protein								0	0	2264867673	2	580	+
2264878207	125	103	18	36	489	hypothetical protein							1	0	0	2264867673	717	1205	+
2264878208	34	19	4	14	69	hypothetical protein								0	0	2264867673	1258	1326	-
2264878209	10	2	1	3	267	phosphoglycerate kinase		pfam00162 - PGK<br/><br/>		EC:2.7.2.3 - Phosphoglycerate kinase.<br/><br/>	"KO:K00927 - PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]<br/><br/>"	1477 - phosphoglycerate kinase (EC 2.7.2.3)<br/><br/>		0	0	2264867674	1	267	-
2264878210	110	57	19	31	939	glyceraldehyde-3-phosphate dehydrogenase (NAD+)	COG0057 - Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase<br/><br/>	pfam00044 - Gp_dh_N<br/><br/>pfam02800 - Gp_dh_C<br/><br/>	"TIGR01534 - glyceraldehyde-3-phosphate dehydrogenase, type I<br/><br/>"	EC:1.2.1.12 - Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).<br/><br/>	"KO:K00134 - GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]<br/><br/>"	1476 - glyceraldehyde-3-phosphate dehydrogenase (NAD+) (EC 1.2.1.12)<br/><br/>		0	0	2264867674	377	1315	-
